"","Estimate","Std. Error","z value","Pr(>|z|)"
"age23:sexMale",-0.265591114637593,0.345799630761366,-0.768049156249319,0.442457981593211
"age24:sexMale",0.336294474644021,0.399365581979029,0.842071750343474,0.399747792745047
"age25:sexMale",-0.137202986856249,0.299001053185451,-0.45887124943052,0.646326625942683
"age26:sexMale",0.173775545146256,0.492791632560101,0.352634934654786,0.724362143904353
"age27:sexMale",0.339936579254948,0.674903852637161,0.503681491706795,0.614485216512601
"age28:sexMale",0.307306937770776,0.311783249072043,0.985642874289781,0.324308391078494
"age29:sexMale",0.0441580518428618,0.410254398322693,0.107635779222356,0.914284614139348
"age30:sexMale",-0.426662237309427,0.423231448904893,-1.00810617550612,0.313403493284464
"age31:sexMale",-0.454833114276119,0.34150106222806,-1.33186442029973,0.182904744506322
"age32:sexMale",0.378076008658984,0.320375225113336,1.18010376278389,0.237958948255112
"age33:sexMale",0.151302689294193,0.570260134514428,0.265322227763696,0.790761242653467
"age34:sexMale",0.827702012552917,0.298129969720712,2.77631267104179,0.00549793073990457
"age35:sexMale",0.826100731185941,0.583826332630674,1.4149768261798,0.157075290685502
"age36:sexMale",-0.440234314854971,0.411730358024162,-1.06922967003841,0.284966192440533
"age37:sexMale",0.563736466718456,0.383859743351108,1.46860012408964,0.141941281188878
"age38:sexMale",-0.432360258424065,0.478389821286286,-0.903782311382675,0.366110842982668
"age39:sexMale",-0.311732270635452,0.496814818698544,-0.627461699818184,0.530356634399613
"age40:sexMale",-0.742515186727906,0.415444574940751,-1.78727857219895,0.0738924755173015
"age41:sexMale",1.06986356970289,0.613948542942174,1.74259485098844,0.0814044100859568
"age42:sexMale",-0.847875702385725,0.375799007733178,-2.25619462781479,0.0240584448583506
"age43:sexMale",1.00272426686526,0.460759150473654,2.17624384851493,0.0295370317623561
"age44:sexMale",0.420635623077784,0.355776634279249,1.18230255320148,0.237085672868475
"age45:sexMale",0.122482250758696,0.330395046741108,0.370714549043078,0.710850152727684
"age46:sexMale",-0.528941086429844,0.409820324251952,-1.29066582384689,0.196819580336727
"age47:sexMale",0.522258136048889,0.503079655787202,1.03812215429717,0.299213188483565
"age48:sexMale",-0.497392728694913,0.510993172259855,-0.97338429493139,0.330362341431302
"age49:sexMale",-0.307197115470058,0.437207557851821,-0.702634503802822,0.482283554127774
"age50:sexMale",-0.145571236526755,0.562202929004653,-0.258930057131649,0.795689206585892
"age51:sexMale",-0.144678185972283,0.521182762482729,-0.277595876891798,0.781322597560677
"age52:sexMale",-0.705187024462185,0.670820918584079,-1.05122992579099,0.293153001923723
"age53:sexMale",-0.0583366761507205,0.341847762343573,-0.170651039956463,0.864498162438115
"age54:sexMale",0.0841633864565611,0.419711910793771,0.200526561891915,0.841068786463223
"age55:sexMale",0.0306747015055808,0.493230967060715,0.062191353654007,0.950410447947196
"age56:sexMale",-0.589257557455126,0.404969719323059,-1.45506572303756,0.145651067389645
"age57:sexMale",-0.0283145969701265,0.459493829331284,-0.0616212779425866,0.950864431793672
"age58:sexMale",-0.615574865772507,0.702051768788845,-0.876822612147926,0.380582995118963
"age59:sexMale",-1.24418352519488,0.738402871099565,-1.68496571978675,0.0919951855322622
"age60:sexMale",-1.14798029483601,0.817698577992378,-1.4039162177028,0.160343799750621
"age61:sexMale",0.104782673659303,0.378687594414855,0.2766995148632,0.782010844416004
"age62:sexMale",0.142110835925007,0.690348989231636,0.205853616274832,0.83690525824403
"age63:sexMale",-0.39767470043617,0.649537480289011,-0.612242884366311,0.540377072264013
"age64:sexMale",-0.0493680061679586,0.576322952691795,-0.0856603158652256,0.93173644947962
"age65:sexMale",0.682040068964546,0.498603175224401,1.36790157555172,0.171342886535443
"age66:sexMale",-1.39929472311698,0.484399148347923,-2.88872250888419,0.00386810253415807
"age67:sexMale",0.037643370821674,0.504940397712901,0.0745501270886179,0.940572656451905
"age68:sexMale",-0.145571236526762,0.543358813352721,-0.267909957378872,0.788768628916523
"age69:sexMale",-0.337050078619742,0.865340864900104,-0.389499782445443,0.696906471550777
"age70:sexMale",-0.743447919034739,0.931062327450857,-0.798494254482635,0.424583726008931
"age71:sexMale",0.76156221004837,0.657063529660675,1.15903892952583,0.246440317139654
"age72:sexMale",-0.221218263094622,0.551188266749169,-0.401347917653139,0.688163989026645
"age73:sexMale",0.326993492666668,0.630707350334321,0.518455179717405,0.604140723852074
"age75:sexMale",-0.0493680061679532,0.706268229829188,-0.069899797389857,0.944273414396088
"age76:sexMale",-0.272511557482168,0.784526276891169,-0.347358100689815,0.728322306714531
"age77:sexMale",1.7423914630601,0.677871860891066,2.57038470481681,0.0101585634930851
"age78:sexMale",-1.21345154828048,0.889874742645391,-1.36362061999104,0.172686998931372
"age79:sexMale",0.172842812839413,0.708923483120759,0.243810251677008,0.807377780201556
"age81:sexMale",0.132953550625998,0.519813146341755,0.255771812547785,0.798127040413075
"age82:sexMale",0.68151950237483,0.548734541403571,1.2419839666583,0.214242477731983
"age91:sexMale",0.556767797402356,0.650428502380144,0.856001536471649,0.391996929574932
"age 1:siteUrban",0.18789198793236,0.249010363698683,0.754554891376812,0.450516098079884
"age 2:siteUrban",0.521354893362866,0.318835267595498,1.63518577256109,0.102010109748072
"age 3:siteUrban",-0.280801311359566,0.264349845211976,-1.06223368935359,0.288129609255386
"age 4:siteUrban",-0.643294162198776,0.312257453368009,-2.06014029532427,0.0393851306430012
"age 5:siteUrban",0.0952704980519735,0.415004487335002,0.229564982932507,0.818429819748303
"age 6:siteUrban",0.028131195214338,0.27635528513404,0.101793585024775,0.918920517609797
"age 7:siteUrban",-0.0637941965777224,0.262058727199557,-0.243434734112645,0.807668639002226
"age 8:siteUrban",-0.249569988239766,0.272256318317928,-0.916672897737234,0.359314072169315
"age 9:siteUrban",0.153334299006724,0.289210450728363,0.530182428126503,0.59598545301908
"age10:siteUrban",-0.274649672636787,0.309461150311745,-0.887509376734722,0.374804720135377
"age11:siteUrban",0.218784208417334,0.297701352694539,0.734911704085606,0.462393269861105
"age12:siteUrban",-0.286322173849714,0.28681013869671,-0.998298648544248,0.318134562759075
"age13:siteUrban",0.0808817605998668,0.27369266882229,0.29552037673462,0.767596388669616
"age14:siteUrban",-0.417774882452337,0.218995641852391,-1.90768582844187,0.0564318344494653
"age15:siteUrban",-0.489663097867752,0.252233329676786,-1.94131005008422,0.0522206812425946
"age16:siteUrban",-0.0730648167672488,0.259686500186342,-0.281357778378237,0.778435998541383
"age17:siteUrban",-0.597876682507978,0.324705391125957,-1.84128967010607,0.0655791207021932
"age18:siteUrban",-0.0422931581004959,0.249445728643765,-0.169548535989947,0.865365198729345
"age19:siteUrban",0.587746983149764,0.253924129329312,2.31465589624025,0.0206317712296594
"age20:siteUrban",-0.172208867082294,0.410886071757086,-0.419115854538149,0.67513146421881
"age21:siteUrban",0.25469823498007,0.381553955631665,0.667528749789568,0.504434451936448
"age22:siteUrban",0.151359964703009,0.2888964827001,0.523924567334155,0.600331006675627
"age23:siteUrban",-0.780198239301932,0.647796124036737,-1.20438855737532,0.22843943263406
"age24:siteUrban",0.781037571314278,0.533672441310067,1.46351490325597,0.143326538665466
"age25:siteUrban",-0.452510832236455,0.304357052629923,-1.48677623313259,0.137073920659593
"age26:siteUrban",-1.06788031175371,0.614795211147868,-1.73696914418038,0.0823926173869036
"age27:siteUrban",-0.901719277645028,0.503685402914078,-1.79024302159269,0.0734148516898622
"age28:siteUrban",0.244306077212456,0.335360340617712,0.728488278496078,0.466314741362177
"age29:siteUrban",0.257789427549729,0.55838757244598,0.46166755900476,0.644319738537905
"age30:siteUrban",0.308844598350022,0.350639090956401,0.880804811316443,0.378423475175614
"age31:siteUrban",-1.00334179061614,0.496992889592544,-2.01882524202453,0.0435053865031413
"age32:siteUrban",0.606096121817956,0.350116368855314,1.73112763564741,0.0834290023547879
"age33:siteUrban",0.443577192320182,0.548150391239501,0.809225350213007,0.418385535918002
"age34:siteUrban",0.494304715829847,0.334996624962275,1.47555133095897,0.140064378677236
"age35:siteUrban",-0.192411574399823,0.837025111727136,-0.229875509950707,0.818188506986132
"age36:siteUrban",0.0109293496182152,0.409682623557441,0.0266776011228184,0.978716878487857
"age37:siteUrban",0.392522021519901,0.538181713392385,0.729348492808628,0.465788516200444
"age38:siteUrban",-0.527201724838041,0.288870407110124,-1.82504580552988,0.0679941173386646
"age39:siteUrban",-0.151589579879561,0.401546651734485,-0.377514242055731,0.705791482408556
"age40:siteUrban",-0.755505626711565,0.419714617846501,-1.80004601838259,0.071853372209611
"age41:siteUrban",0.318414049366184,0.81687067784839,0.389797379194557,0.696686381889368
"age42:siteUrban",-0.567105023841215,0.437579903928329,-1.29600335561594,0.194974328811962
"age43:siteUrban",0.890933242137501,0.493355094475574,1.80586610357099,0.070939256900018
"age44:siteUrban",0.0670996210852735,0.435258188708243,0.154160502492581,0.877483184285408
"age45:siteUrban",-0.885558754959763,0.320507812218247,-2.76298648956721,0.0057275137170128
"age46:siteUrban",-0.298360152409194,0.372220174486892,-0.801568998296467,0.422802316715076
"age47:siteUrban",-0.470043310998094,0.455982575662711,-1.03083612419827,0.302617674870492
"age48:siteUrban",-0.174062435731618,0.574450479737423,-0.303006859374859,0.761884634169548
"age49:siteUrban",-0.980868934764085,0.711871498543264,-1.37787358641452,0.168242321347858
"age50:siteUrban",0.429850183785622,0.476334370406522,0.902412696817933,0.366837678876644
"age51:siteUrban",-0.233654532933863,0.416717177249449,-0.560702907607758,0.575000084728314
"age52:siteUrban",-0.443726002680725,0.411361003333601,-1.07867785007534,0.280731363172687
"age53:siteUrban",-0.0180581872550364,0.384941358608997,-0.0469115278241094,0.962583740335613
"age54:siteUrban",-0.328213115558881,0.402603919139815,-0.815225833519272,0.414943053143525
"age55:siteUrban",0.168882315395215,0.501687204280236,0.336628707996465,0.736396812171447
"age56:siteUrban",-0.395352418396505,0.317905378217919,-1.24361664031206,0.213640688880305
"age57:siteUrban",-0.353679721995936,0.364344557217479,-0.970728709925046,0.331683391175102
"age59:siteUrban",-0.158510022724141,0.562157504066547,-0.281967280659793,0.77796859900272
"age60:siteUrban",-0.37473313119372,0.545700745496153,-0.686700786624382,0.492271301173145
"age61:siteUrban",0.136092492572224,0.405275385888531,0.335802511849696,0.737019795877914
"age62:siteUrban",0.915357999567299,0.957120922801178,0.956366095193435,0.338887307880917
"age63:siteUrban",0.975982621383744,0.621719708994698,1.56981129480659,0.116459019110997
"age64:siteUrban",-0.492516166850155,0.510592760842052,-0.964596846296674,0.334746779634604
"age66:siteUrban",-1.2282229618289,0.434552842837193,-2.82640645913127,0.00470734904044073
"age67:siteUrban",-0.182361238546312,0.413547611367034,-0.440967940652573,0.659236206547113
"age68:siteUrban",0.318414049366175,0.624099292220969,0.510197741505269,0.60991293429447
"age69:siteUrban",0.0307319769143872,0.689915027523022,0.0445445825766734,0.964470315467173
"age71:siteUrban",-0.374733131193779,0.957746158608063,-0.391265606054109,0.695600918912684
"age77:siteUrban",-1.34640509890648,0.640397721356795,-2.10245142042961,0.035513750885293
"age81:siteUrban",0.733036442773358,0.556874529421999,1.31634040352717,0.188059815587783
"age84:siteUrban",0.40453237580132,0.627250009846398,0.64493004296705,0.518972521642801
"sexMale:siteUrban",0.0962032303588086,0.137556329433287,0.699373345851496,0.484318740713021
"age 1:sexMale:siteUrban",-0.177377334398851,0.353261159723339,-0.502113888030505,0.615587411528096
"age 2:sexMale:siteUrban",-0.378775344047508,0.418501762372056,-0.905074668982564,0.365425830806243
"age 3:sexMale:siteUrban",-0.0422149201163897,0.365290126652043,-0.115565456157542,0.907996941413804
"age 4:sexMale:siteUrban",0.950662789546452,0.404191026837086,2.35201359363583,0.0186720925498569
"age 5:sexMale:siteUrban",-1.28592106754922,0.55783049650291,-2.30521829769217,0.0211543506003317
"age 6:sexMale:siteUrban",-0.0470824330238577,0.365527903547198,-0.128806672669733,0.897510625491165
"age 7:sexMale:siteUrban",0.154327191609889,0.354614141730805,0.435197510332349,0.663419069569484
"age 8:sexMale:siteUrban",-0.0390448165188572,0.494451951501543,-0.0789658457212811,0.93705978936833
"age 9:sexMale:siteUrban",-0.47192993597728,0.422042460171956,-1.11820487394799,0.263479503145941
"age10:sexMale:siteUrban",0.361519143774394,0.401075646961195,0.901373959036141,0.367389522345513
"age11:sexMale:siteUrban",0.0861183264351482,0.395987090508645,0.217477611011332,0.827836153290579
"age12:sexMale:siteUrban",0.294663078328201,0.39890876170206,0.738672866123411,0.460105666037576
"age13:sexMale:siteUrban",0.781678053400476,0.408289441967582,1.91451939005207,0.0555538239967017
"age14:sexMale:siteUrban",0.284465269867797,0.349101315273438,0.814850180799193,0.415158072976143
"age15:sexMale:siteUrban",0.515163622629065,0.338231832382709,1.52310803805763,0.127731678181585
"age16:sexMale:siteUrban",-0.201161250539274,0.408262138800063,-0.492725705916581,0.622206411737484
"age17:sexMale:siteUrban",0.236139612920393,0.430943418239377,0.547959669241831,0.583719595902044
"age18:sexMale:siteUrban",0.307063591526656,0.361206911288447,0.850104419185508,0.395267034910953
"age19:sexMale:siteUrban",-0.282154555203349,0.457410149334223,-0.616852414871063,0.537332075925812
"age20:sexMale:siteUrban",-0.567433665463058,0.522204552324994,-1.08661187064856,0.277208376673723
"age21:sexMale:siteUrban",-1.18994020466374,0.515397513249217,-2.30878142419045,0.0209557133253186
"age22:sexMale:siteUrban",-0.873610754536492,0.567375693451739,-1.53973947883053,0.123623869520424
"age23:sexMale:siteUrban",0.525484986218992,0.839119024549505,0.626234146581419,0.531161373139994
"age24:sexMale:siteUrban",-0.599648746827167,0.750653492125432,-0.79883561872109,0.424385734160501
"age26:sexMale:siteUrban",0.498963541840924,0.710356863548306,0.702412502004344,0.482421950868514
"age28:sexMale:siteUrban",-0.478853660700804,0.453208993271962,-1.05658463933758,0.290701193929366
"age29:sexMale:siteUrban",-0.276740665359249,0.673968717834655,-0.410613516675326,0.68135595083953
"age30:sexMale:siteUrban",0.114036916119499,0.571056467297877,0.199694640810389,0.841719405370998
"age31:sexMale:siteUrban",0.645734114370564,0.585680894612046,1.10253573287259,0.270228832643675
"age32:sexMale:siteUrban",-0.929112353293914,0.499037236871424,-1.86180966999322,0.0626299229858117
"age33:sexMale:siteUrban",-0.455938620450648,0.656653075704737,-0.694337142883742,0.487470802917351
"age34:sexMale:siteUrban",-1.12384610755906,0.486027648286402,-2.31230900448036,0.0207606608263603
"age35:sexMale:siteUrban",0.00915728529902657,0.930192804416226,0.00984450240375009,0.992145350394683
"age36:sexMale:siteUrban",0.253841083807948,0.602055251132516,0.421624233540778,0.673299315074873
"age37:sexMale:siteUrban",-1.73892712042638,0.786624166170943,-2.21062000788886,0.0270621620503597
"age38:sexMale:siteUrban",0.580336213801476,0.569268117206224,1.01944267781862,0.307992853667755
"age40:sexMale:siteUrban",0.754572894404717,0.521197379114268,1.44776801388958,0.147681941148377
"age41:sexMale:siteUrban",-1.06128412640241,0.902126377306096,-1.17642511415261,0.239425040886276
"age42:sexMale:siteUrban",1.11781990982061,0.561425445368166,1.99103891539433,0.0464766091041438
"age43:sexMale:siteUrban",-1.51602028351734,0.699714772948691,-2.16662609126948,0.0302633762722743
"age44:sexMale:siteUrban",-0.0785036532594126,0.526217356173599,-0.149184842229936,0.881407780291998
"age45:sexMale:siteUrban",0.164810595010817,0.468995413724118,0.351411954547951,0.725279315158544
"age46:sexMale:siteUrban",0.520570971416563,0.56723148083309,0.917739915725416,0.358755045068222
"age48:sexMale:siteUrban",0.0333677610496142,0.715208018329287,0.0466546238219766,0.96278849587957
"age49:sexMale:siteUrban",0.449307951395073,0.850463245020884,0.528309664204289,0.597284425076194
"age51:sexMale:siteUrban",-0.237281828618719,0.707410145531138,-0.335423276182394,0.737305812080045
"age53:sexMale:siteUrban",-0.112552368360337,0.511698366115887,-0.219958428272265,0.825903531225698
"age54:sexMale:siteUrban",0.20558344827452,0.533509836740993,0.385341439120131,0.699984463519072
"age55:sexMale:siteUrban",-0.144497239717768,0.638474866966569,-0.226316253299496,0.820955458004527
"age57:sexMale:siteUrban",0.616712535523556,0.618753745760761,0.996701094334878,0.318909618359774
"age60:sexMale:siteUrban",1.79086641867351,0.965031352090096,1.85575983080218,0.0634877984891216
"age61:sexMale:siteUrban",0.0861183264351432,0.566351970098043,0.152057962154232,0.87914121991759
"age64:sexMale:siteUrban",-0.160741751496379,0.84268544642792,-0.190749409732601,0.848721925975573
"age66:sexMale:siteUrban",1.45043378083627,0.727940791334874,1.99251614705711,0.046314455320408
"age67:sexMale:siteUrban",-0.393935638664092,0.628160149815719,-0.627126121865036,0.530576565451741
"age69:sexMale:siteUrban",0.797614645663297,0.980762079118349,0.813260078713798,0.416068960324495
